recordId,acm,dblp,similarityScore
53908a7420f70186a0da467a53e9bbadb7602d97047f5a75,"{'publicationTitle': 'GHOST: Fine Granularity Buffering of Indexes', 'Authors': ""['Cheng Hian Goh', 'Beng Chin Ooi', 'D. Sim', 'Kian-Lee Tan']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da467a'}","{'publicationTitle': 'GHOST: Fine Granularity Buffering of Indexes.', 'Authors': ""['Cheng Hian Goh', 'Beng Chin Ooi', 'D. Sim', 'Kian-Lee Tan']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9bbadb7602d97047f5a75'}",0.7142857142857143
53908a7420f70186a0da467153e9b010b7602d9703a69bc6,"{'publicationTitle': 'Context-Based Prefetch for Implementing Objects on Relations', 'Authors': ""['Philip A. Bernstein', 'Shankar Pal', 'David Shutt']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4671'}","{'publicationTitle': 'Context-Based Prefetch for Implementing Objects on Relations.', 'Authors': ""['Philip A. Bernstein', 'Shankar Pal', 'David Shutt']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9b010b7602d9703a69bc6'}",0.75
53908a7420f70186a0da466c53e9b682b7602d97041ed9ab,"{'publicationTitle': 'Optimization of Run-time Management of Data Intensive Web-sites', 'Authors': ""['Daniela Florescu', 'Alon Y. Levy', 'Dan Suciu', 'Khaled Yagoub']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da466c'}","{'publicationTitle': 'Optimization of Run-time Management of Data Intensive Web-sites.', 'Authors': ""['Daniela Florescu', 'Alon Y. Levy', 'Dan Suciu', 'Khaled Yagoub']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9b682b7602d97041ed9ab'}",0.75
53908a7420f70186a0da468553e99aa5b7602d970231e348,"{'publicationTitle': 'Miro Web: Integrating Multiple Data Sources through Semistructured Data Types', 'Authors': ""['Luc Bouganim', 'Tatiana Chan-Sine-Ying', 'Tuyet-Tram Dang-Ngoc', 'Jean-Luc Darroux', 'Georges Gardarin', 'Fei Sha']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4685'}","{'publicationTitle': 'Miro Web: Integrating Multiple Data Sources through Semistructured Data Types.', 'Authors': ""['Luc Bouganim', 'Tatiana Chan-Sine-Ying', 'Tuyet-Tram Dang-Ngoc', 'Jean-Luc Darroux', 'Georges Gardarin', 'Fei Sha']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e99aa5b7602d970231e348'}",0.8
53908a7420f70186a0da467653e99a3cb7602d970229dc30,"{'publicationTitle': 'PM3: An Orthogonal Persistent Systems Programming Language - Design, Implementation, Performance', 'Authors': ""['Antony L. Hosking', 'Jiawan Chen']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4676'}","{'publicationTitle': 'Review - PM3: An Orthogonal Persistent Systems Programming Language - Design, Implementation, Performance.', 'Authors': ""['Richard T. Snodgrass']"", 'yearOfPublication': 1999, 'publicationVenue': 'SIGMOD', 'publicationID': '53e99a3cb7602d970229dc30'}",0.7692307692307692
53908a7420f70186a0da467653e99ec3b7602d970278c032,"{'publicationTitle': 'PM3: An Orthogonal Persistent Systems Programming Language - Design, Implementation, Performance', 'Authors': ""['Antony L. Hosking', 'Jiawan Chen']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4676'}","{'publicationTitle': 'PM3: An Orthogonal Persistent Systems Programming Language - Design, Implementation, Performance.', 'Authors': ""['Antony L. Hosking', 'Jiawan Chen']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e99ec3b7602d970278c032'}",0.8333333333333334
53908a7420f70186a0da468653e9b873b7602d970444363f,"{'publicationTitle': 'Online Feedback for Nested Aggregate Queries with Multi-Threading', 'Authors': ""['Kian-Lee Tan', 'Cheng Hian Goh', 'Beng Chin Ooi']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4686'}","{'publicationTitle': 'Online Feedback for Nested Aggregate Queries with Multi-Threading.', 'Authors': ""['Kian-Lee Tan', 'Cheng Hian Goh', 'Beng Chin Ooi']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9b873b7602d970444363f'}",0.7777777777777778
53908a7420f70186a0da468453e9a2c8b7602d9702bd1d84,"{'publicationTitle': 'A Novel Index Supporting High Volume Data Warehouse Insertion', 'Authors': ""['Chris Jermaine', 'Anindya Datta', 'Edward Omiecinski']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4684'}","{'publicationTitle': 'A Novel Index Supporting High Volume Data Warehouse Insertion.', 'Authors': ""['Chris Jermaine', 'Anindya Datta', 'Edward Omiecinski']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9a2c8b7602d9702bd1d84'}",0.8
53908a7420f70186a0da467853e9a848b7602d970318ec79,"{'publicationTitle': 'Optimal Grid-Clustering: Towards Breaking the Curse of Dimensionality in High-Dimensional Clustering', 'Authors': ""['Alexander Hinneburg', 'Daniel A. Keim']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4678'}","{'publicationTitle': 'Optimal Grid-Clustering: Towards Breaking the Curse of Dimensionality in High-Dimensional Clustering.', 'Authors': ""['Alexander Hinneburg', 'Daniel A. Keim']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9a848b7602d970318ec79'}",0.8333333333333334
53908a7420f70186a0da468253e9b5ceb7602d9704118c76,"{'publicationTitle': 'User-Defined Table Operators: Enhancing Extensibility for ORDBMS', 'Authors': ""['Michael Jaedicke', 'Bernhard Mitschang']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4682'}","{'publicationTitle': 'User-Defined Table Operators: Enhancing Extensibility for ORDBMS.', 'Authors': ""['Michael Jaedicke', 'Bernhard Mitschang']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9b5ceb7602d9704118c76'}",0.75
53908a7420f70186a0da466a53e999eeb7602d9702234ccd,"{'publicationTitle': 'Extending Practical Pre-Aggregation in On-Line Analytical Processing', 'Authors': ""['Torben Bach Pedersen', 'Christian S. Jensen', 'Curtis E. Dyreson']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da466a'}","{'publicationTitle': 'Extending Practical Pre-Aggregation in On-Line Analytical Processing.', 'Authors': ""['Torben Bach Pedersen', 'Christian S. Jensen', 'Curtis E. Dyreson']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e999eeb7602d9702234ccd'}",0.75
53908a7420f70186a0da468953e9b037b7602d9703a96bc1,"{'publicationTitle': 'O-O, What Have They Done to DB2?', 'Authors': ""['Michael J. Carey', 'Donald D. Chamberlin', 'Srinivasa Narayanan', 'Bennet Vance', 'Doug Doole', 'Serge Rielau', 'Richard Swagerman', 'Nelson Mendonça Mattos']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4689'}","{'publicationTitle': 'O-O, What Have They Done to DB2?', 'Authors': ""['Michael J. Carey', 'Donald D. Chamberlin', 'Srinivasa Narayanan', 'Bennet Vance', 'Doug Doole', 'Serge Rielau', 'Richard Swagerman', 'Nelson Mendonça Mattos']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9b037b7602d9703a96bc1'}",1.0
53908a7420f70186a0da468853e99fddb7602d97028b76cb,"{'publicationTitle': 'Fast Algorithms for Maintaining Replica Consistency in Lazy Master Replicated Databases', 'Authors': ""['Esther Pacitti', 'Pascale Minet', 'Eric Simon']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4688'}","{'publicationTitle': 'Fast Algorithms for Maintaining Replica Consistency in Lazy Master Replicated Databases.', 'Authors': ""['Esther Pacitti', 'Pascale Minet', 'Eric Simon']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e99fddb7602d97028b76cb'}",0.8333333333333334
53908a7420f70186a0da468f53e9ad72b7602d970375d2fa,"{'publicationTitle': 'The Value of Merge-Join and Hash-Join in SQL Server', 'Authors': ""['Goetz Graefe']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da468f'}","{'publicationTitle': 'The Value of Merge-Join and Hash-Join in SQL Server.', 'Authors': ""['Goetz Graefe']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9ad72b7602d970375d2fa'}",0.8
53908a7420f70186a0da467f53e9adc7b7602d97037cc1e4,"{'publicationTitle': 'Extracting Large-Scale Knowledge Bases from the Web', 'Authors': ""['Ravi Kumar', 'Prabhakar Raghavan', 'Sridhar Rajagopalan', 'Andrew Tomkins']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da467f'}","{'publicationTitle': 'Extracting Large-Scale Knowledge Bases from the Web.', 'Authors': ""['Ravi Kumar', 'Prabhakar Raghavan', 'Sridhar Rajagopalan', 'Andrew Tomkins']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9adc7b7602d97037cc1e4'}",0.75
53908a7420f70186a0da468b53e9b75ab7602d97042fc31f,"{'publicationTitle': 'Data-Driven, One-To-One Web Site Generation for Data-Intensive Applications', 'Authors': ""['Stefano Ceri', 'Piero Fraternali', 'Stefano Paraboschi']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da468b'}","{'publicationTitle': 'Data-Driven, One-To-One Web Site Generation for Data-Intensive Applications.', 'Authors': ""['Stefano Ceri', 'Piero Fraternali', 'Stefano Paraboschi']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9b75ab7602d97042fc31f'}",0.7777777777777778
53908a7420f70186a0da468a53e9b564b7602d970409b6d7,"{'publicationTitle': 'Distributed Hypertext Resource Discovery Through Examples', 'Authors': ""['Soumen Chakrabarti', 'Martin van den Berg', 'Byron Dom']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da468a'}","{'publicationTitle': 'Distributed Hypertext Resource Discovery Through Examples.', 'Authors': ""['Soumen Chakrabarti', 'Martin van den Berg', 'Byron Dom']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9b564b7602d970409b6d7'}",0.7142857142857143
53908a7420f70186a0da468153e9a8ffb7602d970325106d,"{'publicationTitle': 'SPIRIT: Sequential Pattern Mining with Regular Expression Constraints', 'Authors': ""['Minos N. Garofalakis', 'Rajeev Rastogi', 'Kyuseok Shim']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4681'}","{'publicationTitle': 'SPIRIT: Sequential Pattern Mining with Regular Expression Constraints.', 'Authors': ""['Minos N. Garofalakis', 'Rajeev Rastogi', 'Kyuseok Shim']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9a8ffb7602d970325106d'}",0.7777777777777778
53908a7420f70186a0da469053e99bc6b7602d97024712de,"{'publicationTitle': 'Finding Intensional Knowledge of Distance-Based Outliers', 'Authors': ""['Edwin M. Knorr', 'Raymond T. Ng']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4690'}","{'publicationTitle': 'Finding Intensional Knowledge of Distance-Based Outliers.', 'Authors': ""['Edwin M. Knorr', 'Raymond T. Ng']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e99bc6b7602d97024712de'}",0.7142857142857143
53908a7420f70186a0da467253e9b137b7602d9703bbcc97,"{'publicationTitle': 'Relational Databases for Querying XML Documents: Limitations and Opportunities', 'Authors': ""['Jayavel Shanmugasundaram', 'Kristin Tufte', 'Chun Zhang', 'Gang He', 'David J. DeWitt', 'Jeffrey F. Naughton']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4672'}","{'publicationTitle': 'Relational Databases for Querying XML Documents: Limitations and Opportunities.', 'Authors': ""['Jayavel Shanmugasundaram', 'Kristin Tufte', 'Chun Zhang', 'Gang He', 'David J. DeWitt', 'Jeffrey F. Naughton']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9b137b7602d9703bbcc97'}",0.8
53908a7420f70186a0da45e953e9bdc6b7602d9704a737d2,"{'publicationTitle': 'Cache Conscious Indexing for Decision-Support in Main Memory', 'Authors': ""['Jun Rao', 'Kenneth A. Ross']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da45e9'}","{'publicationTitle': 'Cache Conscious Indexing for Decision-Support in Main Memory.', 'Authors': ""['Jun Rao', 'Kenneth A. Ross']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9bdc6b7602d9704a737d2'}",0.7777777777777778
53908a7420f70186a0da45e453e9b421b7602d9703f1a155,"{'publicationTitle': 'Implementation of Two Semantic Query Optimization Techniques in DB2 Universal Database', 'Authors': ""['Qi Cheng', 'Jarek Gryz', 'Fred Koo', 'T. Y. Cliff Leung', 'Linqi Liu', 'Xiaoyan Qian', 'K. Bernhard Schiefer']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da45e4'}","{'publicationTitle': 'Implementation of Two Semantic Query Optimization Techniques in DB2 Universal Database.', 'Authors': ""['Qi Cheng', 'Jarek Gryz', 'Fred Koo', 'T. Y. Cliff Leung', 'Linqi Liu', 'Xiaoyan Qian', 'K. Bernhard Schiefer']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9b421b7602d9703f1a155'}",0.8333333333333334
53908a7420f70186a0da45e453e9b8d4b7602d97044b42ef,"{'publicationTitle': 'Implementation of Two Semantic Query Optimization Techniques in DB2 Universal Database', 'Authors': ""['Qi Cheng', 'Jarek Gryz', 'Fred Koo', 'T. Y. Cliff Leung', 'Linqi Liu', 'Xiaoyan Qian', 'K. Bernhard Schiefer']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da45e4'}","{'publicationTitle': 'Review - Implementation of Two Semantic Query Optimization Techniques in DB2 Universal Database.', 'Authors': ""['Richard T. Snodgrass']"", 'yearOfPublication': 2000, 'publicationVenue': 'SIGMOD', 'publicationID': '53e9b8d4b7602d97044b42ef'}",0.7142857142857143
53908a7420f70186a0da45e753e9b2b1b7602d9703d590d1,"{'publicationTitle': 'Building Hierarchical Classifiers Using Class Proximity', 'Authors': ""['Ke Wang', 'Senqiang Zhou', 'Shiang Chen Liew']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da45e7'}","{'publicationTitle': 'Building Hierarchical Classifiers Using Class Proximity.', 'Authors': ""['Ke Wang', 'Senqiang Zhou', 'Shiang Chen Liew']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9b2b1b7602d9703d590d1'}",0.7142857142857143
53908a7420f70186a0da45da53e9b137b7602d9703bb69d8,"{'publicationTitle': 'Aqua: A Fast Decision Support Systems Using Approximate Query Answers', 'Authors': ""['Swarup Acharya', 'Phillip B. Gibbons', 'Viswanath Poosala']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da45da'}","{'publicationTitle': 'Aqua: A Fast Decision Support Systems Using Approximate Query Answers.', 'Authors': ""['Swarup Acharya', 'Phillip B. Gibbons', 'Viswanath Poosala']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9b137b7602d9703bb69d8'}",0.8181818181818181
53908a7420f70186a0da45c753e9a335b7602d9702c41366,"{'publicationTitle': 'Mining Surprising Patterns Using Temporal Description Length', 'Authors': ""['Soumen Chakrabarti', 'Sunita Sarawagi', 'Byron Dom']"", 'yearOfPublication': 1998, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da45c7'}","{'publicationTitle': 'Mining Surprising Patterns Using Temporal Description Length.', 'Authors': ""['Soumen Chakrabarti', 'Sunita Sarawagi', 'Byron Dom']"", 'yearOfPublication': 1998, 'publicationVenue': 'VLDB', 'publicationID': '53e9a335b7602d9702c41366'}",0.75
53908a7420f70186a0da467e53e9bd38b7602d97049c42b1,"{'publicationTitle': 'On Efficiently Implementing SchemaSQL on an SQL Database System', 'Authors': ""['Laks V. S. Lakshmanan', 'Fereidoon Sadri', 'Subbu N. Subramanian']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da467e'}","{'publicationTitle': 'On Efficiently Implementing SchemaSQL on an SQL Database System.', 'Authors': ""['Laks V. S. Lakshmanan', 'Fereidoon Sadri', 'Subbu N. Subramanian']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9bd38b7602d97049c42b1'}",0.7777777777777778
53908a7420f70186a0da468c53e9b2d7b7602d9703d88217,"{'publicationTitle': 'Active Storage Hierarchy, Database Systems and Applications - Socratic Exegesis', 'Authors': '[\'Felipe Cariño\', ""William O\'Connell"", \'John Burgess\', \'Joel H. Saltz\']', 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da468c'}","{'publicationTitle': 'Active Storage Hierarchy, Database Systems and Applications - Socratic Exegesis.', 'Authors': '[\'Felipe Cariño\', ""William O\'Connell"", \'John Burgess\', \'Joel H. Saltz\']', 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9b2d7b7602d9703d88217'}",0.8181818181818181
53908a7420f70186a0da467753e9a0a6b7602d97029901cd,"{'publicationTitle': 'Exploiting Versions for Handling Updates in Broadcast Disks', 'Authors': ""['Evaggelia Pitoura', 'Panos K. Chrysanthis']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4677'}","{'publicationTitle': 'Exploiting Versions for Handling Updates in Broadcast Disks.', 'Authors': ""['Evaggelia Pitoura', 'Panos K. Chrysanthis']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9a0a6b7602d97029901cd'}",0.7777777777777778
53908a7420f70186a0da468753e9989bb7602d97020d61e6,"{'publicationTitle': 'Implementation of SQL3 Structured Types with Inheritance and Value Substitutability', 'Authors': ""['You-Chin Fuh', 'Stefan Deßloch', 'Weidong Chen', 'Nelson Mendonça Mattos', 'Brian T. Tran', 'Bruce G. Lindsay', 'Linda DeMichel', 'Serge Rielau', 'Danko Mannhaupt']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da4687'}","{'publicationTitle': 'Implementation of SQL3 Structured Types with Inheritance and Value Substitutability.', 'Authors': ""['You-Chin Fuh', 'Stefan Deßloch', 'Weidong Chen', 'Nelson Mendonça Mattos', 'Brian T. Tran', 'Bruce G. Lindsay 0001', 'Linda DeMichel', 'Serge Rielau', 'Danko Mannhaupt']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9989bb7602d97020d61e6'}",0.8181818181818181
53908a7420f70186a0da467d53e9a042b7602d970292b087,"{'publicationTitle': 'Probabilistic Optimization of Top N Queries', 'Authors': ""['Donko Donjerkovic', 'Raghu Ramakrishnan']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da467d'}","{'publicationTitle': 'Probabilistic Optimization of Top N Queries.', 'Authors': ""['Donko Donjerkovic', 'Raghu Ramakrishnan']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9a042b7602d970292b087'}",0.7142857142857143
53908a7420f70186a0da466e53e998fcb7602d97021399e4,"{'publicationTitle': 'Dynamic Load Balancing for Parallel Association Rule Mining on Heterogenous PC Cluster Systems', 'Authors': ""['Masahisa Tamura', 'Masaru Kitsuregawa']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da466e'}","{'publicationTitle': 'Dynamic Load Balancing for Parallel Association Rule Mining on Heterogenous PC Cluster Systems.', 'Authors': ""['Masahisa Tamura', 'Masaru Kitsuregawa']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e998fcb7602d97021399e4'}",0.8571428571428572
53908a7420f70186a0da466d53e9abf1b7602d97035ace6a,"{'publicationTitle': 'Cost Models DO Matter: Providing Cost Information for Diverse Data Sources in a Federated System', 'Authors': ""['Mary Tork Roth', 'Fatma Ozcan', 'Laura M. Haas']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a7420f70186a0da466d'}","{'publicationTitle': 'Cost Models DO Matter: Providing Cost Information for Diverse Data Sources in a Federated System.', 'Authors': ""['Mary Tork Roth', 'Fatma Ozcan', 'Laura M. Haas']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9abf1b7602d97035ace6a'}",0.8666666666666667
53908a9620f70186a0da472053e9a8b0b7602d9703200e80,"{'publicationTitle': 'Datawarehousing Has More Colours Than Just Black & White', 'Authors': ""['Thomas Zurek', 'Markus Sinnwell']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a9620f70186a0da4720'}","{'publicationTitle': 'Datawarehousing Has More Colours Than Just Black & White.', 'Authors': ""['Thomas Zurek', 'Markus Sinnwell']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9a8b0b7602d9703200e80'}",0.8
53908a9620f70186a0da471c53e9ab31b7602d97034bb265,"{'publicationTitle': 'Generating Call-Level Interfaces for Advanced Database Application Programming', 'Authors': ""['Udo Nink', 'Theo Härder', 'Norbert Ritter']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a9620f70186a0da471c'}","{'publicationTitle': 'Generating Call-Level Interfaces for Advanced Database Application Programming.', 'Authors': ""['Udo Nink', 'Theo Härder', 'Norbert Ritter']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9ab31b7602d97034bb265'}",0.7777777777777778
53908a9620f70186a0da472953e9a5f0b7602d9702f1eb77,"{'publicationTitle': 'Ordering Information, Conference Organizers, Program Committees, Additional Reviewers, Additional Demonstrations Reviewers, Sponsors, VLDB Endowment, Preface, Foreword', 'Authors': nan, 'yearOfPublication': 2000, 'publicationVenue': 'VLDB', 'publicationID': '53908a9620f70186a0da4729'}","{'publicationTitle': 'Ordering Information, Conference Organizers, Program Committees, Additional Reviewers, Additional Demonstrations Reviewers, Sponsors, VLDB Endowment, Preface, Foreword.', 'Authors': nan, 'yearOfPublication': 2000, 'publicationVenue': 'VLDB', 'publicationID': '53e9a5f0b7602d9702f1eb77'}",0.8666666666666667
53908a9620f70186a0da472553e9ab48b7602d97034da0a5,"{'publicationTitle': 'What Do Those Weird XML Types Want, Anyway?', 'Authors': ""['Steven J. DeRose']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a9620f70186a0da4725'}","{'publicationTitle': 'What Do Those Weird XML Types Want, Anyway?', 'Authors': ""['Steven J. DeRose']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9ab48b7602d97034da0a5'}",1.0
53908a9620f70186a0da472653e9ba2db7602d97046371fc,"{'publicationTitle': 'Loading a Cache with Query Results', 'Authors': ""['Laura M. Haas', 'Donald Kossmann', 'Ioana Ursu']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a9620f70186a0da4726'}","{'publicationTitle': 'Loading a Cache with Query Results.', 'Authors': ""['Laura M. Haas', 'Donald Kossmann', 'Ioana Ursu']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9ba2db7602d97046371fc'}",0.7142857142857143
53908a9620f70186a0da472f53e9ba54b7602d970466d242,"{'publicationTitle': 'Panel: Future Directions of Database Research - The VLDB Broadening Strategy, Part 2', 'Authors': ""['Michael L. Brodie']"", 'yearOfPublication': 2000, 'publicationVenue': 'VLDB', 'publicationID': '53908a9620f70186a0da472f'}","{'publicationTitle': 'Panel: Future Directions of Database Research - The VLDB Broadening Strategy, Part 1.', 'Authors': ""['Hans-Jörg Schek']"", 'yearOfPublication': 2000, 'publicationVenue': 'VLDB', 'publicationID': '53e9ba54b7602d970466d242'}",0.8571428571428572
53908a9620f70186a0da472f53e9ba54b7602d970466d248,"{'publicationTitle': 'Panel: Future Directions of Database Research - The VLDB Broadening Strategy, Part 2', 'Authors': ""['Michael L. Brodie']"", 'yearOfPublication': 2000, 'publicationVenue': 'VLDB', 'publicationID': '53908a9620f70186a0da472f'}","{'publicationTitle': 'Panel: Future Directions of Database Research - The VLDB Broadening Strategy, Part 2.', 'Authors': ""['Michael L. Brodie']"", 'yearOfPublication': 2000, 'publicationVenue': 'VLDB', 'publicationID': '53e9ba54b7602d970466d248'}",0.8571428571428572
53908a9620f70186a0da472d53e9a584b7602d9702eac3cb,"{'publicationTitle': 'Toward Learning Based Web Query Processing', 'Authors': ""['Yanlei Diao', 'Hongjun Lu', 'Songting Chen', 'Zengping Tian']"", 'yearOfPublication': 2000, 'publicationVenue': 'VLDB', 'publicationID': '53908a9620f70186a0da472d'}","{'publicationTitle': 'Toward Learning Based Web Query Processing.', 'Authors': ""['Yanlei Diao', 'Hongjun Lu', 'Songting Chen', 'Zengping Tian']"", 'yearOfPublication': 2000, 'publicationVenue': 'VLDB', 'publicationID': '53e9a584b7602d9702eac3cb'}",0.7142857142857143
53908a9620f70186a0da472253e9adc7b7602d97037cc2f7,"{'publicationTitle': 'Semantic Compression and Pattern Extraction with Fascicles', 'Authors': ""['H. V. Jagadish', 'J. Madar', 'Raymond T. Ng']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a9620f70186a0da4722'}","{'publicationTitle': 'Semantic Compression and Pattern Extraction with Fascicles.', 'Authors': ""['H. V. Jagadish', 'J. Madar', 'Raymond T. Ng']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e9adc7b7602d97037cc2f7'}",0.75
53908a9620f70186a0da472853e99d65b7602d970262044d,"{'publicationTitle': 'Integrating Heterogenous Overlapping Databases through Object-Oriented Transformations', 'Authors': ""['Vanja Josifovski', 'Tore Risch']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53908a9620f70186a0da4728'}","{'publicationTitle': 'Integrating Heterogenous Overlapping Databases through Object-Oriented Transformations.', 'Authors': ""['Vanja Josifovski', 'Tore Risch']"", 'yearOfPublication': 1999, 'publicationVenue': 'VLDB', 'publicationID': '53e99d65b7602d970262044d'}",0.75
